-1
           TEMP!            LAT!            LON!           JDAY!            H2O!          PRESS!             O3!             NO!            NO2!             CO!            NOx!          O3COL!           JO1D!           JNO2!           HCHO!            XOH!           XHO2!           C2H6!           C3H8!         IC4H10!         NC4H10!           C2H2!           C3H6!           C2H4!            CH4!
     2.5642e+02!     5.5300e+01!    -7.7730e+01!     6.1569e+01!     1.1981e-03!     9.5300e+02!     3.3169e-08!     1.1200e-11!     3.9200e-11!     1.7375e-07!     1.0000e+00!     4.7300e+02!     1.0115e-06!     4.5237e-03!     5.0766e-10!     8.4377e-01!     1.0147e+00!     2.8605e-09!     1.6573e-09!     2.6639e-10!     3.9918e-10!     8.6443e-10!     1.0112e-10!     2.2477e-10!     1.9200e-06!
     2.5617e+02!     5.5300e+01!    -7.7730e+01!     6.1576e+01!     1.1845e-03!     9.5300e+02!     3.3161e-08!     1.5900e-11!     3.9800e-11!     1.7342e-07!     1.0000e+00!     4.7300e+02!     1.1989e-06!     5.4290e-03!     5.3659e-10!     6.3196e-02!     1.1448e+00!     2.8605e-09!     1.6573e-09!     2.6639e-10!     3.9918e-10!     8.6443e-10!     1.0112e-10!     2.2477e-10!     1.9200e-06!
     2.5626e+02!     5.5300e+01!    -7.7730e+01!     6.1583e+01!     1.2094e-03!     9.5300e+02!     3.3160e-08!     1.4500e-11!     2.4100e-11!     2.0205e-07!     1.0000e+00!     4.7300e+02!     1.5170e-06!     6.3270e-03!     5.4503e-10!     1.4270e+00!     1.2051e+00!     2.8605e-09!     1.6573e-09!     2.6639e-10!     3.9918e-10!     8.6443e-10!     1.0112e-10!     2.2477e-10!     1.9200e-06!
     2.5623e+02!     5.5300e+01!    -7.7730e+01!     6.1590e+01!     1.2050e-03!     9.5300e+02!     3.3204e-08!     1.1300e-11!     3.2800e-11!     2.0730e-07!     1.0000e+00!     4.7300e+02!     1.7964e-06!     7.1054e-03!     5.8284e-10!     5.7088e-01!     1.2630e+00!     2.8605e-09!     1.6573e-09!     2.6639e-10!     3.9918e-10!     8.6443e-10!     1.0112e-10!     2.2477e-10!     1.9200e-06!
     2.5626e+02!     5.5300e+01!    -7.7730e+01!     6.1597e+01!     1.2204e-03!     9.5300e+02!     3.2794e-08!     1.1300e-11!     3.2800e-11!     1.7435e-07!     1.0000e+00!     4.7300e+02!     2.0711e-06!     7.7342e-03!     5.8284e-10!     5.3141e-01!     1.2975e+00!     2.8605e-09!     1.6573e-09!     2.6639e-10!     3.9918e-10!     8.6443e-10!     1.0112e-10!     2.2477e-10!     1.9200e-06!
     2.5641e+02!     5.5300e+01!    -7.7730e+01!     6.1653e+01!     1.2733e-03!     9.5300e+02!     3.2750e-08!     4.0000e-12!     2.6400e-11!     1.6189e-07!     1.0000e+00!     4.7300e+02!     4.5736e-06!     1.1115e-02!     4.3898e-10!     1.0710e+00!     1.4861e+00!     2.8605e-09!     1.6573e-09!     2.6639e-10!     3.9918e-10!     8.6443e-10!     1.0112e-10!     2.2477e-10!     1.9200e-06!
     2.5630e+02!     5.5300e+01!    -7.7730e+01!     6.1660e+01!     1.2555e-03!     9.5300e+02!     3.2750e-08!     4.0000e-12!     2.6400e-11!     1.6600e-07!     1.0000e+00!     4.7300e+02!     4.8572e-06!     1.0854e-02!     3.9938e-10!     3.7182e-01!     1.5928e+00!     2.8605e-09!     1.6573e-09!     2.6639e-10!     3.9918e-10!     8.6443e-10!     1.0112e-10!     2.2477e-10!     1.9200e-06!
     2.5627e+02!     5.5300e+01!    -7.7730e+01!     6.1667e+01!     1.2624e-03!     9.5300e+02!     3.2670e-08!     2.3500e-11!     3.2000e-11!     1.6861e-07!     1.0000e+00!     4.7300e+02!     5.1799e-06!     1.1674e-02!     2.2402e-10!     8.5949e-01!     2.0914e+00!     2.8605e-09!     1.6573e-09!     2.6639e-10!     3.9918e-10!     8.6443e-10!     1.0112e-10!     2.2477e-10!     1.9200e-06!
     2.5632e+02!     5.5300e+01!    -7.7730e+01!     6.1674e+01!     1.2554e-03!     9.5300e+02!     3.2650e-08!     3.6200e-11!     3.8400e-11!     1.6909e-07!     1.0000e+00!     4.7300e+02!     5.6620e-06!     1.2212e-02!     1.0862e-10!     1.2467e+00!     2.3151e+00!     2.8605e-09!     1.6573e-09!     2.6639e-10!     3.9918e-10!     8.6443e-10!     1.0112e-10!     2.2477e-10!     1.9200e-06!
     2.5645e+02!     5.5300e+01!    -7.7730e+01!     6.1681e+01!     1.2585e-03!     9.5300e+02!     3.2746e-08!     6.3100e-11!     5.2700e-11!     1.6984e-07!     1.0000e+00!     4.7300e+02!     5.9019e-06!     1.2379e-02!     1.8206e-10!     3.3327e-01!     2.8359e+00!     2.8605e-09!     1.6573e-09!     2.6639e-10!     3.9918e-10!     8.6443e-10!     1.0112e-10!     2.2477e-10!     1.9200e-06!
     2.5656e+02!     5.5300e+01!    -7.7730e+01!     6.1687e+01!     1.2760e-03!     9.5300e+02!     3.2944e-08!     2.9500e-11!     3.1500e-11!     1.6778e-07!     1.0000e+00!     4.7300e+02!     5.9717e-06!     1.2092e-02!     1.8206e-10!     1.1166e+00!     2.0726e+00!     2.8605e-09!     1.6573e-09!     2.6639e-10!     3.9918e-10!     8.6443e-10!     1.0112e-10!     2.2477e-10!     1.9200e-06!
     2.5660e+02!     5.5300e+01!    -7.7730e+01!     6.1694e+01!     1.2759e-03!     9.5300e+02!     3.2774e-08!     1.1200e-11!     1.1400e-11!     1.6811e-07!     1.0000e+00!     4.7300e+02!     6.3477e-06!     1.2903e-02!     3.5468e-10!     1.3054e+00!     1.4642e+00!     2.8605e-09!     1.6573e-09!     2.6639e-10!     3.9918e-10!     8.6443e-10!     1.0112e-10!     2.2477e-10!     1.9200e-06!
     2.5595e+02!     5.5300e+01!    -7.7730e+01!     6.1840e+01!     1.2348e-03!     9.5300e+02!     3.1701e-08!     2.3300e-11!     5.2800e-11!     1.6810e-07!     1.0000e+00!     4.7300e+02!     2.3875e-06!     8.6206e-03!     5.1001e-10!    -7.4806e-01!     1.0169e+00!     2.8605e-09!     1.6573e-09!     2.6639e-10!     3.9918e-10!     8.6443e-10!     1.0112e-10!     2.2477e-10!     1.9200e-06!
     2.5550e+02!     5.5300e+01!    -7.7730e+01!     6.1854e+01!     1.1879e-03!     9.5300e+02!     3.1160e-08!     0.0000e+00!     2.9000e-12!     1.6633e-07!     1.0000e+00!     4.7300e+02!     1.7790e-06!     7.1705e-03!     7.8723e-10!     1.0203e+00!     9.1566e-01!     2.8605e-09!     1.6573e-09!     2.6639e-10!     3.9918e-10!     8.6443e-10!     1.0112e-10!     2.2477e-10!     1.9200e-06!
     2.5470e+02!     5.5300e+01!    -7.7730e+01!     6.1889e+01!     1.1136e-03!     9.5300e+02!     3.1085e-08!     3.1000e-12!     1.1500e-11!     1.8513e-07!     1.0000e+00!     4.7300e+02!     6.9264e-07!     3.7031e-03!     8.3214e-10!     3.8625e-01!     5.8829e-01!     2.8605e-09!     1.6573e-09!     2.6639e-10!     3.9918e-10!     8.6443e-10!     1.0112e-10!     2.2477e-10!     1.9200e-06!
     2.5382e+02!     5.5300e+01!    -7.7730e+01!     6.1910e+01!     1.0311e-03!     9.5300e+02!     3.0710e-08!     7.4000e-12!     2.5200e-11!     1.6425e-07!     1.0000e+00!     4.7300e+02!     0.0000e+00!     1.7863e-03!     6.5586e-10!     5.8561e-01!     9.4100e-01!     2.8605e-09!     1.6573e-09!     2.6639e-10!     3.9918e-10!     8.6443e-10!     1.0112e-10!     2.2477e-10!     1.9200e-06!
     2.5340e+02!     5.5300e+01!    -7.7730e+01!     6.1917e+01!     9.9674e-04!     9.5300e+02!     3.0880e-08!     3.1000e-12!     2.5200e-11!     1.6393e-07!     1.0000e+00!     4.7300e+02!     0.0000e+00!     1.2904e-03!     6.5586e-10!    -4.2933e-01!     8.3099e-01!     2.8605e-09!     1.6573e-09!     2.6639e-10!     3.9918e-10!     8.6443e-10!     1.0112e-10!     2.2477e-10!     1.9200e-06!
     2.5299e+02!     5.5300e+01!    -7.7730e+01!     6.1924e+01!     9.6187e-04!     9.5300e+02!     3.0785e-08!     5.7000e-12!     4.8300e-11!     1.6376e-07!     1.0000e+00!     4.7300e+02!     0.0000e+00!     8.9044e-04!     8.6041e-10!     7.9344e-01!     9.3785e-01!     2.8605e-09!     1.6573e-09!     2.6639e-10!     3.9918e-10!     8.6443e-10!     1.0112e-10!     2.2477e-10!     1.9200e-06!
     2.5053e+02!     5.5300e+01!    -7.7730e+01!     6.1979e+01!     8.0219e-04!     9.5300e+02!     2.9455e-08!     2.6000e-12!     2.5000e-12!     1.6429e-07!     1.0000e+00!     4.7300e+02!     0.0000e+00!     0.0000e+00!     8.0118e-10!    -1.0211e-01!     1.3405e-01!     2.8605e-09!     1.6573e-09!     2.6639e-10!     3.9918e-10!     8.6443e-10!     1.0112e-10!     2.2477e-10!     1.9200e-06!
     2.4696e+02!     5.5300e+01!    -7.7730e+01!     6.2056e+01!     5.5496e-04!     9.5300e+02!     2.9265e-08!     1.3000e-12!     1.3200e-11!     1.6213e-07!     1.0000e+00!     3.8300e+02!     0.0000e+00!     0.0000e+00!     8.1924e-10!    -5.6624e-01!     1.2293e-01!     2.8714e-09!     1.5613e-09!     2.3448e-10!     3.4997e-10!     8.3562e-10!     6.5690e-11!     1.9388e-10!     1.9200e-06!
     2.4667e+02!     5.5300e+01!    -7.7730e+01!     6.2062e+01!     5.3985e-04!     9.5300e+02!     2.5925e-08!     0.0000e+00!     3.9700e-11!     1.6169e-07!     1.0000e+00!     3.8300e+02!     0.0000e+00!     0.0000e+00!     5.9987e-10!    -1.5914e-01!     2.2880e-02!     2.8714e-09!     1.5613e-09!     2.3448e-10!     3.4997e-10!     8.3562e-10!     6.5690e-11!     1.9388e-10!     1.9200e-06!
     2.4645e+02!     5.5300e+01!    -7.7730e+01!     6.2069e+01!     5.2573e-04!     9.5300e+02!     2.9033e-08!     1.9000e-12!     2.1900e-11!     1.6074e-07!     1.0000e+00!     3.8300e+02!     0.0000e+00!     0.0000e+00!     5.9987e-10!     9.5100e-03!     1.3740e-01!     2.8714e-09!     1.5613e-09!     2.3448e-10!     3.4997e-10!     8.3562e-10!     6.5690e-11!     1.9388e-10!     1.9200e-06!
     2.4636e+02!     5.5300e+01!    -7.7730e+01!     6.2076e+01!     5.3246e-04!     9.5300e+02!     2.9083e-08!     7.0000e-13!     1.5700e-11!     1.6085e-07!     1.0000e+00!     3.8300e+02!     0.0000e+00!     0.0000e+00!     5.7116e-10!    -2.0783e-01!     8.6150e-02!     2.8714e-09!     1.5613e-09!     2.3448e-10!     3.4997e-10!     8.3562e-10!     6.5690e-11!     1.9388e-10!     1.9200e-06!
     2.4589e+02!     5.5300e+01!    -7.7730e+01!     6.2083e+01!     4.9918e-04!     9.5300e+02!     2.5184e-08!     0.0000e+00!     5.2900e-11!     1.6054e-07!     1.0000e+00!     3.8300e+02!     0.0000e+00!     0.0000e+00!     4.4305e-10!    -8.3365e-01!     7.0380e-02!     2.8714e-09!     1.5613e-09!     2.3448e-10!     3.4997e-10!     8.3562e-10!     6.5690e-11!     1.9388e-10!     1.9200e-06!
     2.4563e+02!     5.5300e+01!    -7.7730e+01!     6.2090e+01!     4.7544e-04!     9.5300e+02!     1.6638e-08!     0.0000e+00!     5.2900e-11!     1.6004e-07!     1.0000e+00!     3.8300e+02!     0.0000e+00!     0.0000e+00!     5.5211e-10!     6.9642e-02!     7.1910e-02!     2.8714e-09!     1.5613e-09!     2.3448e-10!     3.4997e-10!     8.3562e-10!     6.5690e-11!     1.9388e-10!     1.9200e-06!
     2.5645e+02!     5.5300e+01!    -7.7730e+01!     6.2694e+01!     1.0776e-03!     9.5300e+02!     3.4855e-08!     1.1100e-11!     3.1500e-11!     1.5780e-07!     1.0000e+00!     3.8300e+02!     6.3477e-06!     1.2903e-02!     7.2613e-10!     1.4480e+00!     1.7598e+00!     2.8714e-09!     1.5613e-09!     2.3448e-10!     3.4997e-10!     8.3562e-10!     6.5690e-11!     1.9388e-10!     1.9200e-06!
     2.6247e+02!     5.5300e+01!    -7.7730e+01!     6.2736e+01!     1.2549e-03!     9.5300e+02!     3.8445e-08!     1.1600e-11!     1.6900e-11!     1.5819e-07!     1.0000e+00!     3.8300e+02!     6.4857e-06!     1.3416e-02!     9.2616e-10!     1.4974e-01!     2.4035e+00!     2.8714e-09!     1.5613e-09!     2.3448e-10!     3.4997e-10!     8.3562e-10!     6.5690e-11!     1.9388e-10!     1.9200e-06!
     2.6258e+02!     5.5300e+01!    -7.7730e+01!     6.2743e+01!     1.2523e-03!     9.5300e+02!     3.9335e-08!     3.4000e-12!     3.0800e-11!     1.6578e-07!     1.0000e+00!     3.8300e+02!     6.4648e-06!     1.3581e-02!     8.2517e-10!    -1.7557e-01!     1.9771e+00!     2.8714e-09!     1.5613e-09!     2.3448e-10!     3.4997e-10!     8.3562e-10!     6.5690e-11!     1.9388e-10!     1.9200e-06!
     2.6266e+02!     5.5300e+01!    -7.7730e+01!     6.2750e+01!     1.2529e-03!     9.5300e+02!     3.9771e-08!     7.5000e-12!     2.4100e-11!     1.6866e-07!     1.0000e+00!     3.8300e+02!     6.4144e-06!     1.3554e-02!     7.5375e-10!     1.0211e+00!     1.8380e+00!     2.8714e-09!     1.5613e-09!     2.3448e-10!     3.4997e-10!     8.3562e-10!     6.5690e-11!     1.9388e-10!     1.9200e-06!
     2.6263e+02!     5.5300e+01!    -7.7730e+01!     6.2757e+01!     1.2604e-03!     9.5300e+02!     3.9740e-08!     3.8000e-12!     1.3800e-11!     1.7078e-07!     1.0000e+00!     3.8300e+02!     6.1169e-06!     1.3067e-02!     7.4036e-10!     9.4620e-01!     1.7000e+00!     2.8714e-09!     1.5613e-09!     2.3448e-10!     3.4997e-10!     8.3562e-10!     6.5690e-11!     1.9388e-10!     1.9200e-06!
     2.6256e+02!     5.5300e+01!    -7.7730e+01!     6.2764e+01!     1.2798e-03!     9.5300e+02!     3.9534e-08!     2.1000e-12!     1.6500e-11!     1.7134e-07!     1.0000e+00!     3.8300e+02!     5.7582e-06!     1.2532e-02!     8.9783e-10!     7.6777e-01!     1.9666e+00!     2.8714e-09!     1.5613e-09!     2.3448e-10!     3.4997e-10!     8.3562e-10!     6.5690e-11!     1.9388e-10!     1.9200e-06!
     2.6266e+02!     5.5300e+01!    -7.7730e+01!     6.2771e+01!     1.3014e-03!     9.5300e+02!     3.9009e-08!     1.1400e-11!     1.0700e-11!     1.7077e-07!     1.0000e+00!     3.8300e+02!     5.5084e-06!     1.2044e-02!     1.0128e-09!    -2.1936e-01!     1.9220e+00!     2.8714e-09!     1.5613e-09!     2.3448e-10!     3.4997e-10!     8.3562e-10!     6.5690e-11!     1.9388e-10!     1.9200e-06!
     2.6280e+02!     5.5300e+01!    -7.7730e+01!     6.2778e+01!     1.3150e-03!     9.5300e+02!     3.9110e-08!     2.2900e-11!     1.1700e-11!     1.7109e-07!     1.0000e+00!     3.8300e+02!     4.9346e-06!     1.0977e-02!     1.0128e-09!    -3.9195e-02!     1.7505e+00!     2.8714e-09!     1.5613e-09!     2.3448e-10!     3.4997e-10!     8.3562e-10!     6.5690e-11!     1.9388e-10!     1.9200e-06!
     2.6334e+02!     5.5300e+01!    -7.7730e+01!     6.2792e+01!     1.3377e-03!     9.5300e+02!     3.9595e-08!     8.5000e-12!     9.8000e-12!     1.7177e-07!     1.0000e+00!     3.8300e+02!     4.5955e-06!     1.1427e-02!     7.8259e-10!     1.1270e+00!     1.9243e+00!     2.8714e-09!     1.5613e-09!     2.3448e-10!     3.4997e-10!     8.3562e-10!     6.5690e-11!     1.9388e-10!     1.9200e-06!
     2.6350e+02!     5.5300e+01!    -7.7730e+01!     6.2799e+01!     1.3383e-03!     9.5300e+02!     3.9840e-08!     3.3000e-12!     9.6000e-12!     1.7450e-07!     1.0000e+00!     3.8300e+02!     4.2825e-06!     1.1302e-02!     7.8259e-10!     9.6386e-01!     1.8432e+00!     2.8714e-09!     1.5613e-09!     2.3448e-10!     3.4997e-10!     8.3562e-10!     6.5690e-11!     1.9388e-10!     1.9200e-06!
     2.6360e+02!     5.5300e+01!    -7.7730e+01!     6.2806e+01!     1.3304e-03!     9.5300e+02!     3.9983e-08!     4.2000e-12!     1.9600e-11!     1.7802e-07!     1.0000e+00!     3.8300e+02!     4.1312e-06!     1.1293e-02!     7.6726e-10!     7.8840e-01!     1.4250e+00!     2.8714e-09!     1.5613e-09!     2.3448e-10!     3.4997e-10!     8.3562e-10!     6.5690e-11!     1.9388e-10!     1.9200e-06!
     2.6381e+02!     5.5300e+01!    -7.7730e+01!     6.2812e+01!     1.3443e-03!     9.5300e+02!     3.9815e-08!     2.1000e-12!     1.1600e-11!     1.8036e-07!     1.0000e+00!     3.8300e+02!     3.7022e-06!     1.0914e-02!     8.2749e-10!     1.0340e+00!     1.4416e+00!     2.8714e-09!     1.5613e-09!     2.3448e-10!     3.4997e-10!     8.3562e-10!     6.5690e-11!     1.9388e-10!     1.9200e-06!
     2.6405e+02!     5.5300e+01!    -7.7730e+01!     6.2819e+01!     1.3649e-03!     9.5300e+02!     3.9465e-08!     8.8000e-12!     1.6500e-11!     1.8114e-07!     1.0000e+00!     3.8300e+02!     3.3945e-06!     1.0486e-02!     8.2749e-10!     4.0411e-01!     1.7510e+00!     2.8714e-09!     1.5613e-09!     2.3448e-10!     3.4997e-10!     8.3562e-10!     6.5690e-11!     1.9388e-10!     1.9200e-06!
     2.6413e+02!     5.5300e+01!    -7.7730e+01!     6.2826e+01!     1.3635e-03!     9.5300e+02!     3.9204e-08!     5.3000e-12!     2.0400e-11!     1.8220e-07!     1.0000e+00!     3.8300e+02!     3.0070e-06!     9.8756e-03!     1.0604e-09!    -4.3677e-01!     1.8575e+00!     2.8714e-09!     1.5613e-09!     2.3448e-10!     3.4997e-10!     8.3562e-10!     6.5690e-11!     1.9388e-10!     1.9200e-06!
     2.6422e+02!     5.5300e+01!    -7.7730e+01!     6.2833e+01!     1.3644e-03!     9.5300e+02!     3.8818e-08!     3.5000e-12!     1.6100e-11!     1.8142e-07!     1.0000e+00!     3.8300e+02!     2.6208e-06!     9.0489e-03!     8.2940e-10!    -3.1865e-01!     1.7223e+00!     2.8714e-09!     1.5613e-09!     2.3448e-10!     3.4997e-10!     8.3562e-10!     6.5690e-11!     1.9388e-10!     1.9200e-06!
     2.6446e+02!     5.5300e+01!    -7.7730e+01!     6.2854e+01!     1.3894e-03!     9.5300e+02!     3.8384e-08!     4.5000e-12!     2.5000e-11!     1.8084e-07!     1.0000e+00!     3.8300e+02!     1.7790e-06!     7.1705e-03!     8.4650e-10!     1.2856e+00!     1.5423e+00!     2.8714e-09!     1.5613e-09!     2.3448e-10!     3.4997e-10!     8.3562e-10!     6.5690e-11!     1.9388e-10!     1.9200e-06!
     2.6437e+02!     5.5300e+01!    -7.7730e+01!     6.2861e+01!     1.4087e-03!     9.5300e+02!     3.8399e-08!     6.2000e-12!     1.0500e-11!     1.8009e-07!     1.0000e+00!     3.8300e+02!     1.4191e-06!     6.5921e-03!     5.7125e-10!     1.7839e+00!     1.5546e+00!     2.8714e-09!     1.5613e-09!     2.3448e-10!     3.4997e-10!     8.3562e-10!     6.5690e-11!     1.9388e-10!     1.9200e-06!
     2.6439e+02!     5.5300e+01!    -7.7730e+01!     6.2868e+01!     1.4218e-03!     9.5300e+02!     3.8700e-08!     5.4000e-12!     1.2200e-11!     1.8043e-07!     1.0000e+00!     3.8300e+02!     1.3328e-06!     5.9714e-03!     5.7125e-10!     2.0360e-01!     1.4202e+00!     2.8714e-09!     1.5613e-09!     2.3448e-10!     3.4997e-10!     8.3562e-10!     6.5690e-11!     1.9388e-10!     1.9200e-06!
     2.6431e+02!     5.5300e+01!    -7.7730e+01!     6.2889e+01!     1.4285e-03!     9.5300e+02!     3.9450e-08!     1.3000e-12!     1.1200e-11!     1.8272e-07!     1.0000e+00!     3.8300e+02!     6.9264e-07!     3.7031e-03!     9.2772e-10!    -1.4487e-01!     1.2226e+00!     2.8714e-09!     1.5613e-09!     2.3448e-10!     3.4997e-10!     8.3562e-10!     6.5690e-11!     1.9388e-10!     1.9200e-06!
     2.6413e+02!     5.5300e+01!    -7.7730e+01!     6.2896e+01!     1.4246e-03!     9.5300e+02!     3.9451e-08!     1.3000e-12!     1.1200e-11!     1.8292e-07!     1.0000e+00!     3.8300e+02!     6.2114e-07!     3.0161e-03!     7.1403e-10!     6.3755e-01!     1.0871e+00!     2.8714e-09!     1.5613e-09!     2.3448e-10!     3.4997e-10!     8.3562e-10!     6.5690e-11!     1.9388e-10!     1.9200e-06!
     2.6398e+02!     5.5300e+01!    -7.7730e+01!     6.2903e+01!     1.4283e-03!     9.5300e+02!     3.9645e-08!     1.8000e-12!     1.0300e-11!     1.8245e-07!     1.0000e+00!     3.8300e+02!     4.3432e-07!     2.3602e-03!     7.3976e-10!     5.3195e-01!     8.9649e-01!     2.8714e-09!     1.5613e-09!     2.3448e-10!     3.4997e-10!     8.3562e-10!     6.5690e-11!     1.9388e-10!     1.9200e-06!
     2.6377e+02!     5.5300e+01!    -7.7730e+01!     6.2910e+01!     1.4351e-03!     9.5300e+02!     3.9650e-08!     2.4000e-12!     1.0200e-11!     1.8323e-07!     1.0000e+00!     3.8300e+02!     0.0000e+00!     1.7863e-03!     7.4700e-10!    -3.3284e-01!     9.0930e-01!     2.8714e-09!     1.5613e-09!     2.3448e-10!     3.4997e-10!     8.3562e-10!     6.5690e-11!     1.9388e-10!     1.9200e-06!
     2.6350e+02!     5.5300e+01!    -7.7730e+01!     6.2917e+01!     1.4406e-03!     9.5300e+02!     3.9294e-08!     1.4000e-12!     1.1800e-11!     1.8465e-07!     1.0000e+00!     3.8300e+02!     0.0000e+00!     1.2904e-03!     7.7907e-10!     2.2298e-01!     7.6667e-01!     2.8714e-09!     1.5613e-09!     2.3448e-10!     3.4997e-10!     8.3562e-10!     6.5690e-11!     1.9388e-10!     1.9200e-06!
     2.6328e+02!     5.5300e+01!    -7.7730e+01!     6.2924e+01!     1.4383e-03!     9.5300e+02!     3.9155e-08!     0.0000e+00!     1.1600e-11!     1.8383e-07!     1.0000e+00!     3.8300e+02!     0.0000e+00!     8.9044e-04!     7.5327e-10!    -8.7108e-01!     8.1266e-01!     2.8714e-09!     1.5613e-09!     2.3448e-10!     3.4997e-10!     8.3562e-10!     6.5690e-11!     1.9388e-10!     1.9200e-06!
     2.6312e+02!     5.5300e+01!    -7.7730e+01!     6.2931e+01!     1.4335e-03!     9.5300e+02!     3.8895e-08!     0.0000e+00!     7.4000e-12!     1.8485e-07!     1.0000e+00!     3.8300e+02!     0.0000e+00!     5.6568e-04!     8.0185e-10!    -1.0167e+00!     6.4568e-01!     2.8714e-09!     1.5613e-09!     2.3448e-10!     3.4997e-10!     8.3562e-10!     6.5690e-11!     1.9388e-10!     1.9200e-06!
     2.6299e+02!     5.5300e+01!    -7.7730e+01!     6.2937e+01!     1.4251e-03!     9.5300e+02!     3.8815e-08!     2.2000e-12!     6.0000e-13!     1.8649e-07!     1.0000e+00!     3.8300e+02!     0.0000e+00!     3.1453e-04!     8.0185e-10!    -4.4826e-01!     7.1907e-01!     2.8714e-09!     1.5613e-09!     2.3448e-10!     3.4997e-10!     8.3562e-10!     6.5690e-11!     1.9388e-10!     1.9200e-06!
     2.6290e+02!     5.5300e+01!    -7.7730e+01!     6.2944e+01!     1.4108e-03!     9.5300e+02!     3.8840e-08!     4.0000e-13!     1.1600e-11!     1.8674e-07!     1.0000e+00!     3.8300e+02!     0.0000e+00!     1.4155e-04!     7.6686e-10!    -1.4687e-01!     5.4131e-01!     2.8714e-09!     1.5613e-09!     2.3448e-10!     3.4997e-10!     8.3562e-10!     6.5690e-11!     1.9388e-10!     1.9200e-06!
     2.6279e+02!     5.5300e+01!    -7.7730e+01!     6.2951e+01!     1.3980e-03!     9.5300e+02!     3.8896e-08!     0.0000e+00!     1.5700e-11!     1.8504e-07!     1.0000e+00!     3.8300e+02!     0.0000e+00!     4.7148e-05!     9.7597e-10!    -1.6879e-01!     6.1312e-01!     2.8714e-09!     1.5613e-09!     2.3448e-10!     3.4997e-10!     8.3562e-10!     6.5690e-11!     1.9388e-10!     1.9200e-06!
     2.6270e+02!     5.5300e+01!    -7.7730e+01!     6.2958e+01!     1.3875e-03!     9.5300e+02!     3.8985e-08!     1.3000e-12!     1.3500e-11!     1.8596e-07!     1.0000e+00!     3.8300e+02!     0.0000e+00!     1.1313e-05!     9.7597e-10!    -1.2664e+00!     5.5324e-01!     2.8714e-09!     1.5613e-09!     2.3448e-10!     3.4997e-10!     8.3562e-10!     6.5690e-11!     1.9388e-10!     1.9200e-06!
     2.6244e+02!     5.5300e+01!    -7.7730e+01!     6.2972e+01!     1.3811e-03!     9.5300e+02!     3.8626e-08!     0.0000e+00!     1.1300e-11!     1.8277e-07!     1.0000e+00!     3.8300e+02!     0.0000e+00!     0.0000e+00!     1.0937e-09!     1.3336e-01!     4.6286e-01!     2.8714e-09!     1.5613e-09!     2.3448e-10!     3.4997e-10!     8.3562e-10!     6.5690e-11!     1.9388e-10!     1.9200e-06!
     2.6225e+02!     5.5300e+01!    -7.7730e+01!     6.2979e+01!     1.3981e-03!     9.5300e+02!     3.8224e-08!     0.0000e+00!     1.2500e-11!     1.8205e-07!     1.0000e+00!     3.8300e+02!     0.0000e+00!     0.0000e+00!     1.0937e-09!     3.5635e-01!     4.6262e-01!     2.8714e-09!     1.5613e-09!     2.3448e-10!     3.4997e-10!     8.3562e-10!     6.5690e-11!     1.9388e-10!     1.9200e-06!
     2.6219e+02!     5.5300e+01!    -7.7730e+01!     6.2986e+01!     1.4251e-03!     9.5300e+02!     3.8075e-08!     0.0000e+00!     1.6000e-11!     1.8051e-07!     1.0000e+00!     3.8300e+02!     0.0000e+00!     0.0000e+00!     7.1976e-10!    -8.5282e-01!     4.2433e-01!     2.8714e-09!     1.5613e-09!     2.3448e-10!     3.4997e-10!     8.3562e-10!     6.5690e-11!     1.9388e-10!     1.9200e-06!
     2.6221e+02!     5.5300e+01!    -7.7730e+01!     6.2993e+01!     1.4475e-03!     9.5300e+02!     3.8189e-08!     3.4000e-12!     6.4000e-12!     1.7916e-07!     1.0000e+00!     3.8300e+02!     0.0000e+00!     0.0000e+00!     7.3828e-10!    -3.6991e-01!     3.6572e-01!     2.8714e-09!     1.5613e-09!     2.3448e-10!     3.4997e-10!     8.3562e-10!     6.5690e-11!     1.9388e-10!     1.9200e-06!
     2.6220e+02!     5.5300e+01!    -7.7730e+01!     6.3000e+01!     1.4594e-03!     9.5300e+02!     3.8189e-08!     3.5000e-12!     7.4000e-12!     1.7899e-07!     1.0000e+00!     3.8300e+02!     0.0000e+00!     0.0000e+00!     7.0390e-10!    -1.0495e-01!     2.8905e-01!     2.8714e-09!     1.5613e-09!     2.3448e-10!     3.4997e-10!     8.3562e-10!     6.5690e-11!     1.9388e-10!     1.9200e-06!
     2.6218e+02!     5.5300e+01!    -7.7730e+01!     6.3007e+01!     1.4597e-03!     9.5300e+02!     3.8185e-08!     7.0000e-13!     1.6200e-11!     1.8045e-07!     1.0000e+00!     3.9800e+02!     0.0000e+00!     0.0000e+00!     6.9745e-10!    -1.9077e-01!     2.8905e-01!     3.1303e-09!     1.6501e-09!     2.5846e-10!     4.2820e-10!     9.1241e-10!     1.1034e-10!     1.9521e-10!     1.9200e-06!
